//npcId - hitpoints attackAnim defenceAnim deathAnim attackDelay deathDelay respawnDelay maxHit attackStyle attackGfx attackProjectile agressivenessType
6029 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Nikolai - 24
6030 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Eduard - 24
6031 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Lev - 24
6032 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Georgy - 24
6033 - 600 -1 -1 -1 5 1 60 20 MELEE -1 -1 PASSIVE
//Svetlana - 24
6034 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Irina - 24
6035 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Alexis - 24
6036 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Milla - 24
6037 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Galina - 24
6038 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Sofiya - 24
6039 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Ksenia - 24
6040 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Yadviga - 24
6041 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Nikita - 24
6042 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Vera - 24
6043 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Zoja - 24
6044 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Liliya - 24
6045 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Big Wolf - 73
6046 - 740 -1 -1 -1 4 1 60 74 MELEE -1 -1 AGRESSIVE
//Ice wolf - 96
6052 - 700 -1 -1 -1 4 1 60 100 MELEE -1 -1 AGRESSIVE
//Cyclops - 56
6078 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Cyclops - 76
6079 - 1000 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Cyclops - 56
6080 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Cyclops - 76
6081 - 1000 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie rat - 3
6088 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Zombie rat - 3
6089 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Zombie rat - 3
6090 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Ghost - 19
6094 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost - 19
6095 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost - 19
6096 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost - 19
6097 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost - 19
6098 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Zombie - 24
6099 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 24
6100 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Lesser demon - 82
6101 - 790 64 65 67 5 1 60 85 MELEE -1 -1 AGRESSIVE
//Lost barbarian - 132
6102 - 1240 -1 -1 -1 4 1 60 128 MELEE -1 -1 PASSIVE
//Skeleton hero - 149
6103 - 1240 -1 -1 -1 4 1 60 280 MELEE -1 -1 AGRESSIVE
//Skeleton brute - 132
6104 - 1240 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Skeleton warlord - 132
6105 - 1240 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Skeleton heavy - 132
6106 - 1240 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Skeleton thug - 132
6107 - 1240 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Entrana firebird - 2
6108 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Mounted terrorbird gnome - 49
6109 - 550 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Mounted terrorbird gnome - 49
6110 - 550 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Mounted terrorbird gnome - 49
6111 - 550 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Duck - 1
6113 - 30 747 3268 750 4 1 60 8 MELEE -1 -1 PASSIVE
//Seagull - 2
6115 - 60 -1 -1 -1 4 1 60 8 MELEE -1 -1 PASSIVE
//Seagull - 3
6116 - 100 -1 -1 -1 4 1 60 8 MELEE -1 -1 PASSIVE
//Sir Lancelot - 127
6170 - 1180 -1 -1 -1 5 1 60 290 MELEE -1 -1 AGRESSIVE
//Black Knight - 33
6189 - 420 -1 -1 -1 6 1 60 47 MELEE -1 -1 AGRESSIVE
//K'ril Tsutsaroth - 650
6203 - 2550 -1 14965 -1 7 1 60 463 MELEE -1 -1 AGRESSIVE
//Tstanon Karlak - 145
6204 - 1420 64 65 67 4 1 60 210 MELEE -1 -1 AGRESSIVE
//Zakl'n Gritch - 142
6206 - 1500 6945 65 67 4 1 60 265 RANGE 1208 1209 AGRESSIVE
//Balfrug Kreeyath - 151
6208 - 1610 7033 65 67 7 3 60 170 MAGE -1 1213 AGRESSIVE
//Hellhound - 127
6210 - 1160 -1 -1 -1 5 1 60 118 MELEE -1 -1 AGRESSIVE
//Werewolf - 93
6212 - 1000 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf - 93
6213 - 1000 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//blood reaver
13458 - 1010 7004 -1 7000 4 1 60 150 MAGE -1 -1 AGRESSIVE
//Bloodveld - 81
6215 - 1340 9434 9431 9430 5 4 30 80 MELEE -1 -1 AGRESSIVE
//Pyrefiend - 48
6216 - 480 -1 -1 -1 4 1 60 44 MELEE -1 -1 PASSIVE
//Gorak - 149
6218 - 1120 -1 -1 -1 5 1 60 140 MELEE -1 -1 AGRESSIVE
//Kree'arra - 580
6222 - 2550 -1 6974 6975 6 1 60 715 SPECIAL -1 -1 AGRESSIVE
//Wingman Skree - 143
6223 - 1210 6952 6955 6956 6 1 60 250 MAGE -1 1199 PASSIVE
//Flockleader Geerin - 149
6225 - 1320 6954 6955 6956 4 1 60 250 RANGE -1 1190 AGRESSIVE
//Flight Kilisa - 159
6227 - 1590 6953 6955 6956 4 1 60 200 MELEE -1 -1 AGRESSIVE
//Commander Zilyana - 596
6247 - 2550 6964 6966 6965 3 2 150 315 SPECIAL2 -1 -1 AGRESSIVE
//Starlight - 149
6248 - 1600 6376 6375 6377 6 2 150 160 MELEE -1 -1 AGRESSIVE
//Growler - 139
6250 - 1460 7019 7017 7016 6 2 150 160 MAGE 1184 1227 AGRESSIVE
//Bree - 146
6252 - 1620 7009 7010 7011 6 3 150 210 RANGE 1187 1188 AGRESSIVE
//Saradomin priest - 113
6254 - 900 -1 -1 -1 5 1 60 200 MAGE -1 -1 AGRESSIVE
//spiritual warrior
6255 - 1310 12311 425 836 6 4 30 160 MELEE -1 -1 AGRESSIVE
//spiritual mage
6257 - 850 811 424 836 5 4 30 174 MAGE -1 76 AGRESSIVE
//Knight of Saradomin - 103
6258 - 1350 -1 -1 -1 6 1 60 270 MELEE -1 -1 AGRESSIVE
//Knight of Saradomin - 101
6259 - 1080 -1 -1 -1 6 1 60 270 MELEE -1 -1 AGRESSIVE
//General Graardor - 624
6260 - 2540 7060 7061 7062 6 4 150 610 SPECIAL2 -1 -1 AGRESSIVE
//Sergeant Strongstack - 141
6261 - 1280 6154 6155 6156 6 2 150 200 MELEE -1 -1 AGRESSIVE
//Sergeant Steelwill - 142
6263 - 1270 6154 6155 6156 6 2 150 170 MAGE 1202 1203 AGRESSIVE
//Sergeant Grimspike - 142
6265 - 1460 6154 6155 6156 6 2 150 210 RANGE -1 1206 AGRESSIVE
//Jogre - 58
6268 - 800 -1 -1 -1 7 1 60 73 MELEE -1 -1 AGRESSIVE
//Cyclops - 81
6269 - 1000 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Cyclops - 81
6270 - 1000 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Ork - 107
6271 - 1100 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Ork - 107
6272 - 1100 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Ork - 107
6273 - 1100 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Ork - 107
6274 - 1100 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Goblin - 13
6283 - 120 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Warped terrorbird - 81
6285 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
6286 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
6287 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
6288 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
6289 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
6290 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
6291 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
6292 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 143
6293 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 143
6294 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 143
6295 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Warped tortoise - 96
6296 - 870 -1 -1 -1 5 1 60 106 MELEE -1 -1 PASSIVE
//Warped tortoise - 96
6297 - 870 -1 -1 -1 5 1 60 106 MELEE -1 -1 PASSIVE
//Warped terrorbird - 81
6322 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
6323 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
6324 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
6325 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
6326 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
6327 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
6328 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
6329 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 143
6330 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 143
6331 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 143
6332 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Elite defiler - 81
6344 - 500 -1 -1 -1 5 1 60 150 RANGE -1 -1 AGRESSIVE
//Pirate - 23
6346 - 200 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Pirate - 23
6347 - 200 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Pirate - 23
6348 - 200 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Pirate - 23
6349 - 200 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Pirate - 23
6350 - 200 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Pirate - 26
6351 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Pirate - 26
6352 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Pirate - 26
6353 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Pirate - 26
6354 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Pirate - 26
6355 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Pirate - 26
6356 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Pest Queen - 599
6358 - 20000 -1 -1 -1 6 1 60 520 MELEE -1 -1 AGRESSIVE
//Zamorak warrior - 84
6363 - 450 -1 -1 -1 4 1 60 87 MELEE -1 -1 AGRESSIVE
//Zamorak warrior - 85
6364 - 450 -1 -1 -1 4 1 60 87 MELEE -1 -1 AGRESSIVE
//Zamorak ranger - 81
6365 - 472 -1 -1 -1 4 1 60 94 RANGE -1 -1 AGRESSIVE
//Zamorak mage - 84
6367 - 500 -1 -1 -1 4 1 60 127 MAGE -1 -1 AGRESSIVE
//Cave lizard - 37
6369 - 200 -1 -1 -1 5 1 60 50 MELEE -1 -1 AGRESSIVE
//Zamorak crafter - 19
6371 - 250 -1 -1 -1 4 1 60 34 MELEE -1 -1 PASSIVE
//Zamorak crafter - 19
6372 - 250 -1 -1 -1 4 1 60 34 MELEE -1 -1 PASSIVE
//Jungle spider - 40
6376 - 250 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Jungle spider - 40
6377 - 250 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Tenacious toucan - 70
6378 - 500 -1 -1 -1 5 1 60 119 MELEE -1 -1 PASSIVE
//Giant ant worker - 40
6379 - 300 -1 -1 -1 4 1 60 60 MELEE -1 -1 PASSIVE
//Giant ant soldier - 58
6380 - 540 -1 -1 -1 4 1 60 127 MELEE -1 -1 AGRESSIVE
//Giant wasp - 66
6381 - 370 -1 -1 -1 5 1 60 50 MELEE -1 -1 AGRESSIVE
//Pernicious parrot - 66
6382 - 500 -1 -1 -1 5 1 60 119 MELEE -1 -1 PASSIVE
//Giant wasp - 66
6383 - 370 -1 -1 -1 5 1 60 50 MELEE -1 -1 AGRESSIVE
//Snothead - 35
6469 - 450 -1 -1 -1 4 1 60 34 MELEE -1 -1 PASSIVE
//Snailfeet - 45
6470 - 500 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Strongbones - 75
6473 - 800 -1 -1 -1 4 1 60 170 MELEE -1 -1 PASSIVE
//Miner ancestor - 43
6657 - 500 -1 -1 -1 5 1 60 54 MELEE -1 -1 PASSIVE
//Smith ancestor - 43
6658 - 500 -1 -1 -1 5 1 60 54 MELEE -1 -1 PASSIVE
//Warrior ancestor - 66
6659 - 600 -1 -1 -1 4 1 60 68 MELEE -1 -1 PASSIVE
//Miner ancestor - 43
6660 - 500 -1 -1 -1 5 1 60 54 MELEE -1 -1 PASSIVE
//Smith ancestor - 43
6661 - 500 -1 -1 -1 5 1 60 54 MELEE -1 -1 PASSIVE
//Warrior ancestor - 61
6662 - 600 -1 -1 -1 4 1 60 68 MELEE -1 -1 PASSIVE
//Dried zombie - 89
6761 - 850 -1 -1 -1 5 1 60 110 MELEE -1 -1 PASSIVE
//Dried zombie - 94
6762 - 900 -1 -1 -1 5 1 60 110 MELEE -1 -1 PASSIVE
//Dried zombie - 110
6763 - 930 -1 -1 -1 5 1 60 110 MELEE -1 -1 PASSIVE
//Scabaras lancer - 112
6774 - 900 -1 -1 -1 4 1 60 130 MELEE -1 -1 AGRESSIVE
//Locust lancer - 109
6777 - 910 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Crocodile - 89
6779 - 720 -1 -1 -1 6 1 60 60 MELEE -1 -1 AGRESSIVE
//Scabaras mage - 98
6780 - 700 -1 -1 -1 4 1 60 104 MAGE -1 -1 AGRESSIVE
//Scabaras mage - 88
6781 - 700 -1 -1 -1 4 1 60 104 MAGE -1 -1 AGRESSIVE
//Druid - 33
6972 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Druid - 33
6973 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Druid - 33
6974 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Druid - 33
6975 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Druid - 33
6976 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Druid - 33
6977 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Druid - 33
6978 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Druid - 33
6979 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Druid - 33
6980 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Druidess - 33
6981 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Druidess - 33
6982 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Druidess - 33
6983 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Druidess - 33
6984 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Druidess - 33
6985 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Druidess - 33
6986 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Druidess - 33
6987 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Fire giant - 86
7003 - 1110 -1 -1 -1 6 1 60 116 MELEE -1 -1 AGRESSIVE
//Fire giant - 86
7004 - 1110 -1 -1 -1 6 1 60 116 MELEE -1 -1 AGRESSIVE
//Big wolf - 73
7005 - 740 -1 -1 -1 4 1 60 74 MELEE -1 -1 AGRESSIVE
//Ogress champion - 99
7078 - 880 -1 -1 -1 4 1 60 100 MELEE -1 -1 AGRESSIVE
//Ogress warrior - 86
7079 - 800 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Ogress warrior - 86
7080 - 800 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Ogress - 69
7081 - 710 -1 -1 -1 5 1 60 80 MELEE -1 -1 AGRESSIVE
//Ogress - 69
7082 - 710 -1 -1 -1 5 1 60 80 MELEE -1 -1 AGRESSIVE
//Ork statue - 63
7084 - 450 -1 -1 -1 5 1 60 70 MELEE -1 -1 AGRESSIVE
//Ogre statue - 75
7085 - 600 -1 -1 -1 5 1 60 80 MELEE -1 -1 AGRESSIVE
//Ourg statue - 200
7086 - 1600 -1 -1 -1 4 1 60 203 MELEE -1 -1 AGRESSIVE
//Chaos druid - 13
7105 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 AGRESSIVE
//Ork legion - 70
7135 - 500 8760 8762 8761 4 1 60 82 MELEE -1 -1 AGRESSIVE
//Dagon'hai Monk - 97
7138 - 880 -1 -1 -1 5 1 60 110 MELEE -1 -1 AGRESSIVE
//Dagon'hai Monk - 97
7139 - 880 -1 -1 -1 5 1 60 110 MELEE -1 -1 AGRESSIVE
//Dagon'hai Monk - 97
7140 - 880 -1 -1 -1 5 1 60 110 MELEE -1 -1 AGRESSIVE
//Cockroach drone - 8
7158 - 110 -1 -1 -1 5 1 60 20 MELEE -1 -1 PASSIVE
//Cockroach worker - 56
7159 - 540 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE
//Cockroach soldier - 83
7160 - 960 -1 -1 -1 5 1 60 104 MELEE -1 -1 PASSIVE
//Mugger - 6
7161 - 80 -1 -1 -1 4 1 60 14 MELEE -1 -1 AGRESSIVE
//Mugger - 6
7162 - 80 -1 -1 -1 4 1 60 14 MELEE -1 -1 AGRESSIVE
//Yeti - 93
7379 - 1200 -1 -1 -1 4 1 60 89 MELEE -1 -1 AGRESSIVE
//Yeti - 93
7380 - 1200 -1 -1 -1 4 1 60 89 MELEE -1 -1 AGRESSIVE
//Gnoeals - 93
7381 - 750 -1 -1 -1 5 1 60 120 MAGE -1 -1 AGRESSIVE
//Gnoeals - 84
7382 - 750 -1 -1 -1 5 1 60 120 MAGE -1 -1 AGRESSIVE
//Highwayman - 5
7443 - 130 -1 -1 -1 4 1 60 30 MELEE -1 -1 AGRESSIVE
//Jelly - 78
7459 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE
//Jelly - 78
7460 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE
//Tumeken's shadow - 41
7475 - 400 -1 -1 -1 4 1 60 140 MELEE -1 -1 PASSIVE
//Tumeken's shadow - 50
7476 - 500 -1 -1 -1 4 1 60 140 MELEE -1 -1 PASSIVE
//Tumeken's shadow - 55
7477 - 500 -1 -1 -1 4 1 60 140 MELEE -1 -1 PASSIVE
//Tumeken's shadow - 64
7479 - 600 -1 -1 -1 4 1 60 140 MELEE -1 -1 PASSIVE
//Tumeken's shadow - 72
7480 - 700 -1 -1 -1 4 1 60 140 MELEE -1 -1 PASSIVE
//Golem guard - 47
7497 - 750 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Small scarab - 41
7500 - 400 -1 -1 -1 4 1 60 15 MELEE -1 -1 AGRESSIVE
//Small scarab - 41
7501 - 400 -1 -1 -1 4 1 60 15 MELEE -1 -1 AGRESSIVE
//Small scarab - 41
7502 - 400 -1 -1 -1 4 1 60 15 MELEE -1 -1 AGRESSIVE
//Small scarab - 41
7503 - 400 -1 -1 -1 4 1 60 15 MELEE -1 -1 AGRESSIVE
//Khazard Guard - 23
7528 - 220 -1 -1 -1 6 1 60 30 MELEE -1 -1 PASSIVE
//Vyrewatch - 110
7606 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
7607 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
7608 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 140
7609 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
7614 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
7615 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
7616 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 140
7617 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
7618 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
7619 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
7620 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 140
7621 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
7626 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
7627 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
7628 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 140
7629 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
7631 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
7632 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
7634 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
7635 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Skeletal hand - 80
7640 - 1000 -1 -1 -1 5 1 60 130 MELEE -1 -1 AGRESSIVE
//Zombie hand - 90
7641 - 1000 -1 -1 -1 4 1 60 150 MELEE -1 -1 PASSIVE
//Mutated bloodveld - 126
7642 - 1780 -1 -1 -1 5 1 60 90 MELEE -1 -1 AGRESSIVE
//Mutated bloodveld - 146
7643 - 1960 -1 -1 -1 5 1 60 90 MELEE -1 -1 AGRESSIVE
//Zaromark Sliver - 80
7644 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Zaromark Sliver - 80
7645 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Zaromark Sliver - 80
7646 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Zaromark Sliver - 80
7647 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Zaromark Sliver - 80
7648 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Zaromark Sliver - 80
7649 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Zaromark Sliver - 80
7650 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Zaromark Sliver - 80
7651 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Fistandantilus - 80
7654 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Fistandantilus - 80
7655 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Fistandantilus - 80
7656 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Fistandantilus - 80
7657 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Fistandantilus - 80
7658 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Fistandantilus - 80
7659 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Fistandantilus - 80
7660 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Fistandantilus - 80
7661 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
7682 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
7683 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
7691 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
7692 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
7693 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
7694 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
7695 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
7696 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
7697 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
